UUID,DATE,TIME,HOLDING_POINT,EDGE ROTATION,EDGE DIST,EDGE ANGLE,SIDE,MARKING, LIGHT,LONG DIST,LAT DIST,ANGLE,SHA256,CORRECTION,COMMENT,MODIF,SEED,FLIP,SKEW_SIDE,SKEW_TOP,ROTATE_LEFT,ROTATE_RIGHT,BRIGHT,DARK,SHEAR_LEFT,SHEAR_RIGHT,DISTORT,CONTRAST,ORIGINAL,Unnamed: 0
0d24506e-722d-455e-9f7e-03eb78a74cd4,2021-05-20,16:07:15,1,0,0,0,1,3,1,45,0,0.0,9535f0bbb67e8b593e7b42db46b4fafb3f406b16acea3e6cefb185946234cef0,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,564176e4-b3e4-11eb-bf49-16f63a1aa8c9,
e0e1394b-2287-489c-b541-9a454c10640f,2021-05-20,16:07:15,1,0,1,0,0,1,0,45,45,67.5,580558673cab08c5e339c33b956ccf2cf9836691f9438c73d4b045922ab8499f,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,56751994-b318-11eb-9d7f-ccd9ac08c384,
c78a5bc7-d164-4882-ac1d-416bcdab1b20,2021-05-20,16:07:15,1,0,1,0,1,1,0,0,15,90.0,009c1eacce2be5b9d52697096039f6c5ef1e7f8265ee7de570e55bd73d46e607,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5682cafc-3d80-475d-918e-bac475df9465,
3eb7296f-bdf3-4e3e-80ac-537edd576d16,2021-05-20,16:07:15,1,0,1,0,0,1,0,60,30,90.0,ee8f16b3fd8cf896a3fc122899cdc6cd66c799b13add89692602d8a064e6f513,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,56927a4c-b319-11eb-9d7f-ccd9ac08c384,
8e6886b8-1cf9-4025-9aff-2aca0575cf13,2021-05-20,16:07:15,1,0,0,1,0,2,0,15,60,45.0,b3899b88ccdc2deb541925849a6ab26a681b2429503cd2dbbbf595e170e41610,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,57051d3d-467d-444e-9676-206304faff18,
da7bded4-7eb3-4383-a9a5-cbe7401eb231,2021-05-20,16:07:15,1,0,0,1,0,1,1,0,15,45.0,c7ec38cd25d3059c13f07c26f6c828016405f16abc9e6f1ffb6e6c7f95588d0a,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,572e10c9-b827-417d-953e-01da6f93843b,
a4e84899-2812-43c0-9e59-39d75ad5564f,2021-05-20,16:07:15,1,0,1,1,0,0,1,15,0,22.5,7da9d8b7fc1ae58df8ef8e683f6dccee00ac52840f5f67bb8ae82fa5e643d142,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5745495e-9636-4517-ac5e-a07718067604,
92e4e151-deab-4d09-a02a-1116f5bf958d,2021-05-20,16:07:15,1,0,1,1,0,0,1,0,15,22.5,085ec7028f97bccf407713ac65ea22ef8f8f0821e200e7d301eef64fb0817bca,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,576e0e73-0a96-427d-9e84-f83363a7aa3a,
99e467c2-7d00-4661-acfd-892912c5c444,2021-05-20,16:07:15,1,0,0,1,1,2,0,45,30,45.0,02e57af4d1a85b3310866ba63236f6f7fdfd277fdc6eae1c85431e5934b25ed6,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,579479ae-b31e-11eb-9d7f-ccd9ac08c384,
d9acec17-c453-42ba-a79e-ee8a40f40402,2021-05-20,16:07:15,1,0,0,1,1,2,0,45,30,45.0,02e57af4d1a85b3310866ba63236f6f7fdfd277fdc6eae1c85431e5934b25ed6,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,579479ae-b31e-11eb-9d7f-ccd9ac08c384,
78db3082-1842-4a06-b002-9c724695effe,2021-05-20,16:07:15,1,0,1,1,1,3,0,45,0,45.0,b0951c855b1c17304655ab0e31e49c4b358b72e008717e408e70bba568c6c8dd,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,58bdab42-cd99-49da-8023-eaf3cd71c3a8,
93eb181a-4041-483f-b897-65c1f174b091,2021-05-20,16:07:15,1,0,1,1,1,0,1,45,60,45.0,1291d825ffcc97ccdeb15b093b1a9f4ece2f30980ba4e04b037fd5b63271c115,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,593f2904-b32b-11eb-9d7f-ccd9ac08c384,
94beee7c-4b76-4da6-af63-69635befabcb,2021-05-20,16:07:15,1,0,1,0,1,2,1,60,15,45.0,8fa342ead4da4c8c25a331e84de262792298401ba10487d617020c58b268634f,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,595fac34-e28e-4de5-97b2-a8add2246ac4,
a7f304ec-bf73-4b92-a92c-092efc29050e,2021-05-20,16:07:15,1,0,1,1,1,3,0,15,45,67.5,f98d67fecf134dae2f889e8274cdc5a94a2f18194caa0ca71b34d28c97678dfa,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5abc3ef5-5320-4280-b5cc-e74ed97043d7,
cc1008ae-ab1d-4046-a2ff-61dbbaafb982,2021-05-20,16:07:15,1,0,0,1,0,1,1,45,60,90.0,2977cc1983c2425d361adeae2fe9bebd9823040592bdd44cdb2c5ef8f7ea1dc7,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5b6c8b25-a458-4095-b580-fb9ee0badc09,
070a26c6-5691-4c28-8323-fb8144750a06,2021-05-20,16:07:15,1,0,0,1,1,2,0,45,60,0.0,ffaa7b6d560bf58952cbabc85035e87d2e8d041da115ceacfc6a83dc13a56f83,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,5d5cf9b4-b31f-11eb-9d7f-ccd9ac08c384,
ae83f82d-7a07-4265-bfd8-364098fff82d,2021-05-20,16:07:15,1,0,1,0,1,2,1,45,15,22.5,e51244895a9f424462c1474da43cab2b9f0dc390f782046cabb043f3a83688aa,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5dbc5e82-fc0a-4ba5-80a1-073ce3961a38,
dc6018d1-0474-4fca-98bb-514b1ec2f173,2021-05-20,16:07:15,1,0,1,1,1,3,0,60,60,90.0,517eb4f4ebe08282509e9c6f43a6cb9a565d4ca17caab277eda981cf7ab3b552,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5e24f3ea-b2fa-4189-88d5-dc7ead2f1e96,
12de45d0-cdf2-43f4-a896-7f0d253c8d57,2021-05-20,16:07:15,1,0,1,1,1,3,0,60,0,0.0,71d91048f86d25c726e5d9a6778a855841bf53c3dae6ebc7beaa9bccfbde94c7,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5f74c82a-b207-4d31-8a80-1d733aea419b,
8ea16f56-20a2-4608-80d2-5310a01c4e5e,2021-05-20,16:07:16,1,0,1,1,1,3,0,60,0,0.0,71d91048f86d25c726e5d9a6778a855841bf53c3dae6ebc7beaa9bccfbde94c7,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5f74c82a-b207-4d31-8a80-1d733aea419b,
86fc3a38-ab31-4d80-aed8-a9eaccca4f8f,2021-05-20,16:07:16,1,0,0,1,0,2,0,0,30,22.5,3b2712e6a4c6681b1167f9082679e7a748593a1e6e242ba7dcbd6720036d8d37,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,5facd9dc-c9ca-42fa-bb10-bc1af68a48a6,
496239e3-2c70-4c0e-ba5b-78aed4ed6d0c,2021-05-20,16:07:16,1,0,0,0,1,0,0,60,15,22.5,90fc44f8285ec85efa96fd4fddf8e8f0770dd49085b7cb8715d9cae112113fd5,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,60941d60-b315-11eb-9d7f-ccd9ac08c384,
60251acf-f253-42c9-9568-f7a81612237b,2021-05-20,16:07:16,1,0,1,1,0,0,1,0,15,45.0,5a835bdd52683bdac9acd60c231c84bc86ad581099df3f8a3c1ef16bfd3d8a31,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,61a42e7e-ad59-40f2-846f-c9f133e928d9,
60fb70ad-db45-43e4-b8aa-79b88f2cef08,2021-05-20,16:07:16,1,0,1,1,0,0,1,0,15,45.0,1eec4416b60eaec91bdc4a71a430a2e83222e17d7528b25831b7a3a7bbeb6e42,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,61a42e7e-ad59-40f2-846f-c9f133e928d9,
496d9eca-9a74-4ebf-9215-f3478824f7b3,2021-05-20,16:07:16,1,0,1,1,1,0,1,0,45,90.0,0417ecaf412bf33cbb5f7fca7990953abd06b0137d18ea2c90c0c1804847b663,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,61e440ae-b32a-11eb-9d7f-ccd9ac08c384,
682bfd2b-d450-45ad-a9a0-8b78e1d9ab55,2021-05-20,16:07:16,1,0,1,0,1,2,1,0,30,90.0,077768ca527620f59847e6b0150ed406f0bc2cd59ff4d1889e2c6f3b02dc32d1,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,633465f0-efa0-4f9c-b2b9-8152c2d822df,
40fb8c50-a1bb-4d8d-8ec4-9b6285b97efe,2021-05-20,16:07:16,1,0,0,1,1,2,0,45,60,22.5,1f39a2d000301ac11a3d14f91c779283b364e76c65efb2a56c0360efd9bc844a,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,63553ee4-b31f-11eb-9d7f-ccd9ac08c384,
8778fda7-fbd9-4383-b0a2-637cacd870ff,2021-05-20,16:07:16,1,0,0,0,0,3,1,0,15,67.5,fafac2df343209116e1e2d09e8fbcb7d5804c89332f4134c9488de5acce25fe5,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,641e06e8-da49-4fac-9d5b-5db0812e31f9,
aa327ca1-c216-4fdb-9308-65e300823671,2021-05-20,16:07:16,1,0,1,1,0,3,0,30,0,0.0,e94b5b6e2368a737fd7b12a3b68fa27237f690eaddab1289943c6025b88e0c60,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,65215ee6-b320-11eb-9d7f-ccd9ac08c384,
58212408-450c-4681-b030-2ee32c401ed2,2021-05-20,16:07:16,1,0,1,0,0,2,1,60,15,67.5,91ccbc938f5a050b3c230146b08f4e0694154e3f81c541a00573595b6dc572e0,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,65325774-b3e2-11eb-bf49-16f63a1aa8c9,
6263888f-bc04-4e0a-ac0d-788456bb08a5,2021-05-20,16:07:16,1,0,0,1,1,1,1,30,0,22.5,5fc81d3659fefe86929f83c762b73d80aa0b07134e88053ae8dbc88b30375d9d,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6535523c-b32c-11eb-9d7f-ccd9ac08c384,
8535ef31-33fe-4958-8943-95eb057786a8,2021-05-20,16:07:16,1,0,1,0,0,1,0,60,45,0.0,b3e468aca197e33ba444c86f3eca601df9049afcadd0f98f75d53f6e3f4d675b,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,66d0f7b8-b318-11eb-9d7f-ccd9ac08c384,
465bacf1-e0b2-4fc6-b19f-0c447fe53bcb,2021-05-20,16:07:16,1,0,1,0,0,1,0,60,0,22.5,d9ef734db0bb7c74f9543960648872f0e6608031a467926d73e1752866100f8f,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6723072a-b317-11eb-9d7f-ccd9ac08c384,
85eb377c-e077-4785-9477-cfaccfaabf9c,2021-05-20,16:07:16,1,0,0,1,1,2,0,45,60,67.5,57840b265adb7d28d599bcc0c4b693cb335f2c798c017f326e8fa3cbe13abb11,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,69574742-b31f-11eb-9d7f-ccd9ac08c384,
87f56e02-8776-4f7a-835d-1c686c5fa705,2021-05-20,16:07:16,1,0,0,1,1,1,1,30,45,22.5,555f36e15fa690698f306505d79efc0bf72cb810afc33a8d728b09d8bb156ed4,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,69eb6da6-b32d-11eb-9d7f-ccd9ac08c384,
e84837e8-a1c8-497e-9699-2ea0f3c0f05f,2021-05-20,16:07:16,1,0,0,0,1,3,1,60,0,22.5,8f4be0fa94f4f129ed09b2c39c13cf2340afe1268461aa2ce8dc1de59788bee1,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6b95d21a-b3e4-11eb-bf49-16f63a1aa8c9,
0f7ca8ec-0305-47ba-b0ba-defffda3215a,2021-05-20,16:07:16,1,0,0,1,1,1,1,30,45,45.0,f3de74ad9ca359ea2291e62e21c56508b025e848df619b449418b3ebd978390d,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6bc519f6-b32d-11eb-9d7f-ccd9ac08c384,
e18cf96a-f930-4c63-aa51-539e3a1ec28f,2021-05-20,16:07:16,1,0,1,0,0,2,1,30,45,22.5,edb400a74c0c197120cd0916309a05a299556c6a5e7296117bdfa910df8ad4ae,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6be621c6-b3e3-11eb-bf49-16f63a1aa8c9,
961f0f1a-6a60-4ed8-85a2-545f8f164f23,2021-05-20,16:07:16,1,0,1,1,0,0,1,30,15,45.0,1b857d0a25ee9a143d4af65d918fea2d4b0af1b203fe4b9bdd4242b3f25cffcd,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,6c6ecc2f-c3cd-4bf4-8989-83f9fb323563,
57ffda5d-9b8a-4dbe-848e-0c2e3485b5ff,2021-05-20,16:07:16,1,0,0,0,0,3,1,30,45,45.0,86078c534b4b4f4af4f834912081fa19518c2331abd3690805b223a5fdceb4db,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,6cafdd68-b448-4ea8-b87a-ae488440e090,
4b1c69fa-af95-400f-a2ac-19a8f3f2da60,2021-05-20,16:07:16,1,0,0,0,0,0,0,45,30,0.0,d0d153da9157ca1d886eb7242d8631e7626d4438b480a96bcdacee6fd58b4ce9,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,6eedb796-ede7-4caa-899a-4c36175735c4,
ac669de4-d215-4fa5-b16f-6e97d378172f,2021-05-20,16:07:16,1,0,0,0,0,0,0,45,30,0.0,d3bcfbbcbb545e03cb6966bbea50ac8898a0962eed1aa0f7e8e87943780fc053,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,6eedb796-ede7-4caa-899a-4c36175735c4,
3c7d657c-ded6-4be9-b391-a577df431542,2021-05-20,16:07:16,1,0,0,1,1,2,0,60,30,0.0,eb7453e1e3c38b94b05dd897264fc57adbb6903755a98eeb7aebbaf0deab582f,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6f510418-b31e-11eb-9d7f-ccd9ac08c384,
6276cd0a-8000-4954-8394-3693f396ee5b,2021-05-20,16:07:16,1,0,0,1,1,2,0,60,30,0.0,347e7378819fb58947cd06356ad1cc531612b5d61ff7d6aa58fd19aa35a49f3b,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,6f510418-b31e-11eb-9d7f-ccd9ac08c384,
4973e9b3-d2fa-47fd-99ed-eaddf555e746,2021-05-20,16:07:16,1,0,1,1,0,0,1,0,0,45.0,e3ba2dcb5ce66500c5d22fe9c9ab44155d8e41c7cbc795a2e092cdb7c123a305,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,704e31b3-9c8c-423c-82bf-da557d56dd95,
24bbbeb9-cb27-41e5-be7b-796ec3627edf,2021-05-20,16:07:16,1,0,1,0,0,2,1,15,0,22.5,367e28951895cb07b6e130ad513bc62f5ccfe6891dc863e99880a2127da1481e,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,70bc52da-b3e1-11eb-bf49-16f63a1aa8c9,
3dc27be2-8747-4c84-8903-b5880724aaa5,2021-05-20,16:07:16,1,0,1,1,0,3,0,45,30,45.0,6912769d4b91c1ebbe64cc374929e81aaed8144ea0ffc40f8e70ef0c0fc5075d,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,71882f88-b321-11eb-9d7f-ccd9ac08c384,
7860edbc-31cc-4105-9c68-43aa2041e338,2021-05-20,16:07:16,1,0,0,0,1,3,1,60,0,67.5,151bd2a09f890e0ccda4f369ee2849aae286df14795e99caa3e931a3e2f4f32d,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,7317813c-b3e4-11eb-bf49-16f63a1aa8c9,
7bbc9081-15ae-443d-86be-83234bbc0b51,2021-05-20,16:07:16,1,0,0,0,1,3,1,60,0,67.5,151bd2a09f890e0ccda4f369ee2849aae286df14795e99caa3e931a3e2f4f32d,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,7317813c-b3e4-11eb-bf49-16f63a1aa8c9,
179822c5-5fa5-4ddd-9c76-fc434242f497,2021-05-20,16:07:16,1,0,0,0,0,0,0,45,0,0.0,f7c08e2c7276e1e5dc5730048500053dac8f3711da946c00a81e8102d5f8b373,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,735ea792-40a9-4d8e-bb80-63f767e9bd51,
90d65ddb-9875-40ee-afab-11a1fbe521ea,2021-05-20,16:07:16,1,0,0,0,0,0,0,45,0,0.0,7e2d4b550961c15ade802ca73b207a5cf855df2d5e5c267673cba8a382b511e4,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,735ea792-40a9-4d8e-bb80-63f767e9bd51,
dc26dd88-7a33-48f0-a878-f701a35dbf8e,2021-05-20,16:07:16,1,0,1,0,1,1,0,60,15,22.5,470f40f8ad0931ddac24c9c22235bbac366465af00e7449b265158c3f38e16ca,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,738879d2-c201-4086-8eab-2bb4d62ff523,
bc0f6c56-1953-4b82-9fde-bd746a6dd603,2021-05-20,16:07:16,1,0,1,1,1,0,1,0,0,45.0,f057fe4ffc9d2c6871d4463230a4a4dab07f72ad59defef191fa30879bc1f944,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,74f24314-b328-11eb-9d7f-ccd9ac08c384,
e38e6af8-d582-4023-bd7b-10ea2db48950,2021-05-20,16:07:16,1,0,0,1,1,2,0,60,30,45.0,4932d5f80f29cfba2a301bf1ad917c8592b23792d7235d0332d9d51fb443da86,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,75ac41b0-b31e-11eb-9d7f-ccd9ac08c384,
7f0bda84-805e-4e8e-b818-fa05fc62c9b2,2021-05-20,16:07:16,1,0,0,1,0,1,1,30,30,22.5,14bb2c42ba6afb4b0a688bdeaf86518de590a7a4b794f2201545804c21c7914b,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7618ec3c-ecc8-40f2-8d20-6043a31f0d24,
64a7d98e-e50f-4124-b90b-72269549d044,2021-05-20,16:07:16,1,0,1,1,1,3,0,45,45,45.0,93006389a76a0948bdbad503a65f36ffa6a4c259cab45b98e0f6aea8066048df,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,763c323f-9dc1-4cdb-a8e9-e0df2e1b003f,
b9805de0-5915-4aed-9f07-8befdbe2c884,2021-05-20,16:07:16,1,0,1,1,1,3,0,45,45,45.0,d9d84080afee388abb3ec0a1d16d3e69f74ac0e67d641afac547e1eb0732deda,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,763c323f-9dc1-4cdb-a8e9-e0df2e1b003f,
f29266d1-f598-436e-b436-6666bc617953,2021-05-20,16:07:16,1,0,0,0,0,0,0,60,30,0.0,a735a4284f852f89f8d69bf58292ab5ec14df14a02ee68e1b021e40ac600ae10,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,76c26713-5824-4749-ace3-e22173280bd6,
e005b9eb-6723-4ca5-ac6f-d6efdf3eaf34,2021-05-20,16:07:16,1,0,0,1,0,1,1,0,15,67.5,5cf9d25ea47f93040113bddabbeb62f25e9316224da0c086775fa0d632255809,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,76cd32eb-fff8-4a56-893b-95d44d06d1ae,
e280047b-c1dd-4b6c-8c99-10b04a33216f,2021-05-20,16:07:16,1,0,0,1,0,1,1,0,15,67.5,608b8b723c521949ba05bef8e57ed2bd2a654b48eac15941562451722e6b5b90,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,76cd32eb-fff8-4a56-893b-95d44d06d1ae,
806e2b16-d065-4ad6-9595-8b36ddba4e56,2021-05-20,16:07:16,1,0,0,1,0,1,1,0,60,45.0,a64ee1f1cd7166cab3a0f9cbd374ad926dd606d2001ec1c0e71b35f7980f2b67,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,76df0688-449a-41c7-8526-d31ec8bccb37,
0cb048d0-163d-4ffb-bda4-0542c25e53b7,2021-05-20,16:07:16,1,0,0,1,0,1,1,45,30,0.0,f344e5d09b022107e59d742db4fe151c4f82923d870dcc645ccc227035eba8fe,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7866b728-7967-47b8-b336-275b75b1d360,
99869346-b872-4e30-a77a-0066f1cd2e99,2021-05-20,16:07:16,1,0,1,1,1,3,0,15,0,0.0,a2eeea2a9f0e45e062ee449357086a83c34d7f69bfac716f68dd86ce07279600,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,78c69c7e-1981-4a2d-97d9-46370eb1d7f1,
961dfaa4-da28-47c3-bde7-e3c70d5b1cba,2021-05-20,16:07:16,1,0,0,1,0,2,0,15,45,90.0,1471d049e8bb8eeabebfbe060f2adc046097947e96b5e08ca279f23c52ab1f15,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,78e61797-77a7-4dda-8a7f-43852b7373a5,
36abf937-f2fb-469a-a542-827d863c7389,2021-05-20,16:07:16,1,0,0,1,0,1,1,60,15,67.5,ae9074850f5353796ad4401f32ceb2afda1480a5fe4cff1fbe0b60bc640dfdee,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7ad1f4f2-3c30-4afe-acf8-eb2d1d444d9d,
c7c2cb06-1515-4c49-a698-93097ca9f30a,2021-05-20,16:07:16,1,0,1,0,0,1,0,60,45,90.0,5cf21d66bafb9b404ec7255e451362e23f7e09f0aa160aa940e32521a5eb8fb4,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,7ad60b18-b318-11eb-9d7f-ccd9ac08c384,
d8d3c5e5-2c7c-4b04-83d4-dc96b90345be,2021-05-20,16:07:16,1,0,1,0,1,2,1,45,0,0.0,b7088b9723590ea3daca43758272d29396402f2a3ef36f85d711446f76a29f13,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7c924e12-2fb5-4013-9077-9ddd38ee362e,
db5d96b2-8898-4ac3-997e-7577e726041d,2021-05-20,16:07:16,1,0,0,1,1,2,0,45,0,0.0,c016202aa2ddb8a4152f6f6ec6013d7831ee2cdac56778e7ac39eb255e9cf260,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,7ddb0f5c-b31d-11eb-9d7f-ccd9ac08c384,
77b3571c-4072-41de-8752-1a76264b158a,2021-05-20,16:07:16,1,0,0,1,0,2,0,45,0,45.0,acb35d74cbbf3b2ef85d229ac73268128c31a330346f74c1ddf85f550a2fc6cf,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7de74442-adc9-4571-ad49-c4d9844d0398,
35aada9c-441b-494c-9bf0-4525c967e707,2021-05-20,16:07:16,1,0,1,1,0,3,0,60,30,22.5,1f0c8ba304073f16b6f0cb6989b676ec1017f7bc94559a56159e77d1ca4731f5,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,7f3f2adc-b321-11eb-9d7f-ccd9ac08c384,
31f88614-e6a0-4085-a127-40163d8c1de4,2021-05-20,16:07:17,1,0,1,1,0,0,1,0,60,90.0,76a27dfbb4b43f927ee609d080b28f1deafad0f36152001c2ddf3c9a47b9dc2d,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,7f5cb37b-1348-4474-90a2-5142265bafad,
bb6c2e50-dc61-4d4b-83b7-5d0957aef556,2021-05-20,16:07:17,1,0,1,1,1,0,1,30,15,0.0,43122b61fd06f3dff421f54604b5ccd7d8a508fa4109c118be6426ffbfb71bfa,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,813f410c-b329-11eb-9d7f-ccd9ac08c384,
29235f91-d12a-47ca-a562-6203bc0be226,2021-05-20,16:07:17,1,0,1,0,0,2,1,0,30,45.0,f2f6a8c3ba8e0158fa6fd8ff9b23d4297c115b845b8a1346d2f37d93a6929a7f,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,81f4f25e-b3e2-11eb-bf49-16f63a1aa8c9,
3639c13b-f446-4854-b2b3-508551aa562b,2021-05-20,16:07:17,1,0,0,0,1,3,1,0,15,22.5,a36c0e8a0c1319f5e923d7e71a7610e0d889a1bbbbde360258e37103b6057a28,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,82d6e770-b3e4-11eb-bf49-16f63a1aa8c9,
0aa20cf4-cb3d-4036-b837-e3d4a46dae56,2021-05-20,16:07:17,1,0,1,0,0,1,0,0,15,67.5,c063bb8f70b5f8d99afca082a30ddecdae7647de56968769f9d4a835c144fd23,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,83179b62-b317-11eb-9d7f-ccd9ac08c384,
92c013d3-6415-4799-9d6d-21e8d8ab03e8,2021-05-20,16:07:17,1,0,0,0,0,0,0,60,30,22.5,a2cec0b28a13d080070828578918ab0ac1937520967ca69dfd99f3b711b4956b,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,853bc9ec-0f22-42be-99a6-f832b9088835,
468abc24-d5ba-44fc-9d7b-4fb610872e78,2021-05-20,16:07:17,1,0,0,0,1,3,1,0,15,67.5,b86855a4ffa138646eeecc3f1fb849b673917520ec872366d1420fc99d312448,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,85d464ac-b3e4-11eb-bf49-16f63a1aa8c9,
e93a2adb-eba6-4d95-a595-1fa30ecf1558,2021-05-20,16:07:17,1,0,1,0,1,2,1,15,30,45.0,b10a72e13d21d0cd92d4b121645e83f54404162ad9f7a0ef82f227283a0580bc,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,860b6d2a-e89e-4c46-a6ce-1a8cfbefa6bd,
ead553cb-9fb9-4a8a-bbe6-f41dae1df2be,2021-05-20,16:07:17,1,0,1,1,1,0,1,30,15,45.0,08cd8280b6f3ebe6df198b5e14e7c7dea36af56ec643a67bb24516bcb4ef45df,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,866c0b1a-b329-11eb-9d7f-ccd9ac08c384,
390b05bc-b75a-4931-b7a9-f5ea0198a932,2021-05-20,16:07:17,1,0,1,1,1,3,0,60,30,45.0,e89c7bc6dd47f1768821753070f41958e8307a4ebc4f19fb0c375662c3441807,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,86c0ab1b-6765-41b1-a346-97c4448655df,
36231d8c-fd4e-4b31-a13b-cbcdd337d2c0,2021-05-20,16:07:17,1,0,1,0,0,2,1,0,30,90.0,9d3cef56c664b3465cb57f9bc2d1d13dd1e5d10ca009d7670b1a9fef97d75c5e,0,NA,bright,100,0,0,0,0,0,1,0,0,0,0,0,86f4e548-b3e2-11eb-bf49-16f63a1aa8c9,
3cddc6bd-7186-406b-98b4-955c6f5f6c76,2021-05-20,16:07:17,1,0,1,1,0,0,1,60,30,45.0,684fce9eb45d216e73d2273f4067866aa6eb31abec3c57859b0209de90ae6b1f,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,87d0611c-f009-4129-bdcd-344c68b5c2d0,
0a3bc1e8-a5e9-4074-a50f-594a9e1ed2f7,2021-05-20,16:07:17,1,0,1,1,0,0,1,45,0,0.0,ef80b5b002ae370d73df3c5908beded7262cab50a09ed06ac74d9192b5692236,0,NA,bright,100,1,0,0,0,0,1,0,0,0,0,0,87d12e0f-7852-4685-8585-7d13f68ef576,
